,valence,year,acousticness,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,artists,collaborators
19691,0.8290000000000001,2020,0.145,0.8079999999999999,210800,0.745,1,7FIWs0pqAYbP91WWM0vlTQ,0.0,10,0.292,-5.26,0,Godzilla (feat. Juice WRLD),86,2020-01-17,0.342,165.995,"['Eminem', 'Juice WRLD']",2
18607,0.337,2015,0.0678,0.588,260173,0.521,0,5E30LdtzQTGqRvNd7l6kG5,0.149,10,0.12300000000000001,-9.461,1,Daddy Issues,86,2015-10-30,0.0329,85.012,['The Neighbourhood'],1
19644,0.386,2020,0.00161,0.614,105176,0.937,1,7bCfHiRcfUjG0YVVNUL7Ve,0.0013599999999999999,1,0.10300000000000001,-7.443,1,E-GIRLS ARE RUINING MY LIFE!,86,2020-09-25,0.115,84.98,"['CORPSE', 'Savage Ga$p']",2
170574,0.5529999999999999,2020,0.254,0.752,206760,0.716,1,6C6mUonH6MNdSg5pw7kOc9,0.0,10,0.243,-5.2,0,Ayer Me Llamó Mi Ex (feat. Lenny Santos),86,2020-08-20,0.0325,117.007,"['KHEA', 'Lenny Santos']",2
19660,0.685,2020,0.125,0.782,188344,0.5589999999999999,1,2mt1IqcFyY1zmYZT8Q3xw9,0.0,6,0.385,-7.106,0,hot girl bummer,86,2020-08-21,0.0767,129.99200000000002,['blackbear'],1
19464,0.183,2019,0.604,0.45899999999999996,215107,0.575,0,2gMXnyrvIjhVBUZwvLZDMP,0.0,3,0.0885,-4.8580000000000005,1,Before You Go,86,2019-11-22,0.0573,111.881,['Lewis Capaldi'],1
19488,0.677,2019,0.0125,0.794,183290,0.7929999999999999,0,6WrI0LAC5M1Rw2MnX2ZvEg,0.0,11,0.0952,-4.521,0,Don't Start Now,86,2019-10-31,0.0842,123.941,['Dua Lipa'],1
19438,0.313,2019,0.47100000000000003,0.316,153294,0.63,0,6N22FZs2ZhPBYi3b9XPajV,0.262,5,0.205,-5.962999999999999,1,Still Don't Know My Name,86,2019-10-04,0.11699999999999999,89.64299999999999,['Labrinth'],1
19433,0.198,2019,0.978,0.3670000000000001,196077,0.111,0,43zdsphuZLzwA9k4DJhU0I,3.97e-05,4,0.0897,-14.084000000000001,1,when the party's over,86,2019-03-29,0.0972,82.64200000000002,['Billie Eilish'],1
57337,0.6559999999999999,2020,0.285,0.838,275893,0.8190000000000001,1,3kml9ZdpT7UYk1ugkjqOzt,6.3e-05,5,0.22399999999999998,-4.681,0,Don Don,86,2020-09-11,0.21100000000000002,105.027,"['Daddy Yankee', 'Anuel AA', 'Kendo Kaponi']",3
19627,0.456,2020,0.191,0.48700000000000004,232533,0.65,0,6IBcOGPsniK3Pso1wHIhew,0.0,0,0.0933,-5.195,1,Forever After All,86,2020-10-23,0.0253,151.964,['Luke Combs'],1
19217,0.129,2018,0.124,0.585,218147,0.52,1,0e7ipj03S05BNilyu5bRzt,7.01e-05,5,0.131,-6.136,0,rockstar (feat. 21 Savage),86,2018-04-27,0.0712,159.80100000000004,"['Post Malone', '21 Savage']",2
19697,0.3670000000000001,2020,0.0187,0.905,190534,0.647,1,2r6OAV3WsYtXuXjvJ1lIDi,0.0,10,0.282,-5.065,0,Hello (feat. A Boogie Wit da Hoodie),86,2020-07-20,0.107,130.97,"['Pop Smoke', 'A Boogie Wit da Hoodie']",2
19731,0.6990000000000001,2020,0.151,0.721,192745,0.745,1,6FuGJB290AQMAHTfjOYVaK,1.24e-06,7,0.3720000000000001,-3.508,0,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",86,2020-11-06,0.0366,90.988,"['24kGoldn', 'Justin Bieber', 'J Balvin', 'iann dior']",4
75055,0.615,2020,0.17600000000000002,0.823,231595,0.537,1,7r9ZhitdQBONTFOiJW5mr8,3.98e-06,8,0.12300000000000001,-2.639,1,Reloj,86,2020-10-22,0.209,175.946,"['Rauw Alejandro', 'Anuel AA']",2
19728,0.855,2020,0.46399999999999997,0.691,246000,0.765,1,06s3QtMJVXw1AJX3UfvZG1,3.29e-06,8,0.203,-4.727,1,Hasta Que Dios Diga,86,2020-05-29,0.111,174.021,"['Anuel AA', 'Bad Bunny']",2
19213,0.473,2018,0.258,0.74,166606,0.613,1,3ee8Jmje8o58CHK66QrVC2,0.00372,8,0.12300000000000001,-4.88,1,SAD!,86,2018-03-16,0.145,75.023,['XXXTENTACION'],1
140715,0.8270000000000001,2020,0.0185,0.88,342613,0.483,0,2MlOUXmcofMackX3bxfSwi,8.75e-06,1,0.0607,-7.0120000000000005,1,Jerusalema (feat. Nomcebo Zikode),86,2020-01-24,0.0504,124.009,"['Master KG', 'Nomcebo Zikode']",2
19717,0.391,2020,0.297,0.774,201587,0.376,1,4lsHZ92XCFOQfzJFBTluk8,0.0,5,0.165,-9.372,1,You Got It,86,2020-03-27,0.20800000000000002,122.089,['Vedo'],1
19412,0.64,2019,0.156,0.682,178000,0.6829999999999999,0,57RA3JGafJm5zRtKJiKPIm,2.3199999999999998e-05,8,0.273,-6.444,0,Are You Bored Yet? (feat. Clairo),86,2019-03-22,0.0287,120.023,"['Wallows', 'Clairo']",2
75237,0.81,2020,0.447,0.7929999999999999,191945,0.782,0,34LI7rwi9H8w2S5KTHnv1M,0.0,4,0.124,-3.945,1,Quiéreme Mientras Se Pueda,86,2020-05-01,0.0582,143.86,['Manuel Turizo'],1
38489,0.769,2020,0.121,0.657,205493,0.88,0,37ZtpRBkHcaq6hHy0X98zn,0.0,10,0.46299999999999997,-3.6719999999999997,0,I CAN'T STOP ME,86,2020-10-26,0.102,150.084,['TWICE'],1
19714,0.452,2020,0.007759999999999999,0.63,172762,0.633,0,3Z8FwOEN59mRMxDCtb8N0A,0.0,4,0.0541,-7.087999999999999,1,Be Kind (with Halsey),86,2020-05-01,0.0457,93.995,"['Marshmello', 'Halsey']",2
19632,0.7040000000000001,2020,0.231,0.647,193839,0.667,1,4Q34FP1AT7GEl9oLgNtiWj,0.0,5,0.133,-5.563,1,Mr. Right Now (feat. Drake),86,2020-10-02,0.304,172.08,"['21 Savage', 'Metro Boomin', 'Drake']",3
38459,0.435,2020,0.0689,0.632,167903,0.595,0,6ft4hAq6yde8jPZY2i5zLr,0.0,8,0.209,-7.644,0,Paradise (feat. Dermot Kennedy),86,2020-10-30,0.0401,124.11399999999999,"['MEDUZA', 'Dermot Kennedy']",2
57324,0.556,2020,0.4270000000000001,0.665,216747,0.6970000000000001,0,5zj8WNkBrEzlI5FKeYV4ol,1.39e-05,9,0.599,-4.819,0,La Luz,86,2020-10-31,0.154,94.053,"['Sech', 'J Balvin']",2
18809,0.494,2016,0.695,0.358,211467,0.557,0,5uCax9HTNlzGybIStD3vDh,0.0,10,0.0902,-7.398,1,Say You Won't Let Go,86,2016-10-28,0.059000000000000004,85.04299999999998,['James Arthur'],1
18208,0.331,2013,0.922,0.42200000000000004,269560,0.264,0,3U4isOIWM3VvDubwSI3y7a,0.0,8,0.132,-7.064,1,All of Me,86,2013-08-30,0.0322,119.93,['John Legend'],1
19450,0.7859999999999999,2019,0.256,0.787,237893,0.6729999999999999,1,3Dv1eDb0MEgF93GpLXlucZ,3.57e-06,11,0.0904,-4.577,0,Say So,86,2019-11-07,0.158,110.962,['Doja Cat'],1
19445,0.183,2019,0.604,0.45899999999999996,215107,0.575,0,7ce20yLkzuXXLUhzIDoZih,0.0,3,0.0885,-4.8580000000000005,1,Before You Go,86,2019-11-19,0.0573,111.881,['Lewis Capaldi'],1
38453,0.667,2020,0.777,0.813,170345,0.415,0,0ri0Han4IRJhzvERHOZTMr,0.0,0,0.131,-5.926,1,At My Worst,85,2020-07-17,0.0349,91.921,['Pink Sweat$'],1
19560,0.75,2019,0.037000000000000005,0.759,190960,0.54,0,0TK2YIli7K1leLovkQiNik,0.0,9,0.0945,-6.039,0,Señorita,85,2019-06-21,0.0287,116.947,"['Shawn Mendes', 'Camila Cabello']",2
92321,0.439,2020,0.325,0.767,163208,0.659,1,20McUFi8KCIVdNDLrkTDuZ,0.0,1,0.13,-7.4289999999999985,1,Goosebumps,85,2020-06-12,0.0444,124.946,['HVME'],1
19685,0.508,2020,0.0706,0.6759999999999999,237735,0.609,1,5yY9lUy8nbvjM1Uyo1Uqoc,0.0,2,0.152,-5.831,0,Life Is Good (feat. Drake),85,2020-01-10,0.48100000000000004,142.037,"['Future', 'Drake']",2
19790,0.45299999999999996,2020,0.021,0.86,172127,0.758,0,0SqqAgdovOE24BzxIClpjw,6.54e-05,11,0.344,-5.16,1,Yo Perreo Sola,85,2020-02-28,0.0695,97.014,['Bad Bunny'],1
38583,0.467,2020,0.16699999999999998,0.73,221820,0.7290000000000001,0,017PF4Q3l4DBUiWoXk4OWT,1.39e-06,4,0.349,-3.4339999999999997,0,Break My Heart,85,2020-03-27,0.0883,113.01299999999999,['Dua Lipa'],1
19226,0.52,2018,0.883,0.669,121887,0.308,0,7AFASza1mXqntmGtbxXprO,0.0,11,0.0984,-10.068,1,changes,85,2018-03-16,0.028999999999999998,64.934,['XXXTENTACION'],1
19232,0.6709999999999999,2018,0.191,0.687,214290,0.792,0,2dpaYNEQHiRxtZbfNsse99,0.0,5,0.16699999999999998,-2.7489999999999997,1,Happier,85,2018-08-17,0.0452,100.015,"['Marshmello', 'Bastille']",2
19430,0.43,2019,0.153,0.654,167693,0.63,0,2wrJq5XKLnmhRXHIAf9xBa,0.0,10,0.111,-4.644,1,"10,000 Hours (with Justin Bieber)",85,2019-10-04,0.0259,89.991,"['Dan + Shay', 'Justin Bieber']",2
19675,0.547,2020,0.00671,0.835,202795,0.6990000000000001,1,4jVBIpuOiMj1crqd8LoCrJ,0.0,8,0.195,-5.405,0,FRANCHISE (feat. Young Thug & M.I.A.),85,2020-09-25,0.27699999999999997,154.981,"['Travis Scott', 'Young Thug', 'M.I.A.']",3
19679,0.322,2020,0.868,0.708,156106,0.18600000000000005,0,6J2LdBN97cDWn0MLxYh9HB,0.0,9,0.0779,-8.953,0,July,85,2020-05-15,0.042,72.541,['Noah Cyrus'],1
38479,0.7170000000000001,2020,0.00285,0.667,237520,0.7190000000000001,1,7szuecWAPwGoV1e5vGu8tl,8.1e-05,7,0.0736,-5.371,0,In Your Eyes,85,2020-03-20,0.0346,100.021,['The Weeknd'],1
108788,0.672,2020,0.175,0.7909999999999999,166851,0.682,0,6AzKhCHOms83jvNVLsz0Bt,0.0,5,0.0926,-7.3279999999999985,1,Djadja (feat. Maluma) - Remix,85,2020-06-12,0.158,98.031,"['Aya Nakamura', 'Maluma']",2
19662,0.382,2020,0.519,0.41100000000000003,239949,0.522,0,7E1jVNoWuemqUryI4FxsVD,0.0,0,0.39799999999999996,-7.295,1,off the table (with The Weeknd),85,2020-10-30,0.0981,88.33200000000002,"['Ariana Grande', 'The Weeknd']",2
19709,0.0875,2020,0.795,0.444,208155,0.309,0,2ygvZOXrIeVL4xZmAWJT2C,0.132,8,0.35200000000000004,-10.956,1,my future,85,2020-07-30,0.062,104.745,['Billie Eilish'],1
75189,0.7120000000000001,2020,0.0518,0.684,174027,0.8079999999999999,0,4K8cyoCDovlc4FvtUr2Hfx,1.0199999999999999e-05,0,0.0858,-2.737,1,Nada,85,2020-08-14,0.061,173.905,"['Cali Y El Dandee', 'Danna Paola']",2
19663,0.195,2020,0.00815,0.688,164580,0.647,1,25zlnOAzbVoOzIeXSvQFf1,1.65e-05,2,0.095,-7.257999999999999,1,Got It On Me,85,2020-07-03,0.19,88.834,['Pop Smoke'],1
38425,0.35700000000000004,2020,0.0375,0.812,180947,0.8,0,4SFknyjLcyTLJFPKD2m96o,0.00011200000000000001,11,0.0638,-4.282,1,How You Like That,85,2020-10-02,0.077,130.036,['BLACKPINK'],1
75188,0.802,2020,0.239,0.764,198570,0.741,1,19OXtYzrJyCrQvTbfukt4H,0.0,9,0.107,-3.617,1,Madrid,85,2020-08-21,0.10099999999999999,170.081,"['Maluma', 'Myke Towers']",2
19214,0.9129999999999999,2018,0.556,0.76,158040,0.479,0,3KkXRkHbMCARz0aVfEt68P,0.0,2,0.0703,-5.574,1,Sunflower - Spider-Man: Into the Spider-Verse,85,2018-12-14,0.0466,89.911,"['Post Malone', 'Swae Lee']",2
19220,0.711,2018,0.556,0.9209999999999999,135090,0.537,1,0JP9xo3adEtGSdUEISiszL,0.00404,9,0.102,-5.723,0,Moonlight,85,2018-03-16,0.0804,128.009,['XXXTENTACION'],1
19208,0.284,2018,0.544,0.515,209274,0.479,1,0rKtyWc8bvkriBthvHKY8d,0.00598,3,0.191,-7.4579999999999975,1,SLOW DANCING IN THE DARK,85,2018-10-26,0.0261,88.964,['Joji'],1
19030,0.0,2017,0.7909999999999999,0.0,90228,0.0034200000000000003,0,2bRKxuH1o7pTmb1y4GfdEc,1.0,8,0.111,-28.46,1,Clean White Noise - Loopable with no fade,85,2017-01-08,0.0,0.0,"['Erik Eriksson', 'White Noise Baby Sleep', 'White Noise for Babies']",3
19742,0.46399999999999997,2020,0.006679999999999999,0.6579999999999999,192760,0.733,0,4Ws314Ylb27BVsvlZOy30C,0.0,6,0.11800000000000001,-4.756,1,Lovesick Girls,85,2020-10-02,0.0586,127.977,['BLACKPINK'],1
57399,0.807,2020,0.44799999999999995,0.91,180788,0.604,0,7e1VoRlNumuEkXlITMHKLE,0.0,6,0.0863,-4.3919999999999995,0,Me Gusta (with Cardi B & Myke Towers),85,2020-09-18,0.08199999999999999,110.075,"['Anitta', 'Myke Towers', 'Cardi B']",3
19074,0.9309999999999999,2017,0.581,0.825,233713,0.652,0,7qiZfU4dY1lWllzX7mPBI3,0.0,1,0.0931,-3.1830000000000003,0,Shape of You,85,2017-03-03,0.0802,95.977,['Ed Sheeran'],1
38470,0.19899999999999998,2020,0.00257,0.66,217088,0.787,0,6juLaduD4STCUDWT0AYun4,0.0,1,0.32299999999999995,-4.592,0,MORE,85,2020-10-28,0.032,142.018,"['K/DA', 'Madison Beer', '(G)I-DLE', 'Lexie Liu', 'Jaira Burns', 'Seraphine', 'League of Legends']",7
38230,0.529,2019,0.129,0.598,168387,0.526,0,7CHi4DtfK4heMlQaudCuHK,0.0,10,0.14,-8.658999999999999,0,Lose Control,85,2019-10-11,0.0415,123.935,"['MEDUZA', 'Becky Hill', 'Goodboys']",3
75052,0.396,2020,0.0597,0.868,156911,0.693,0,3wJVBz7gvGTwTWVAxFa6ny,0.00399,6,0.106,-7.0520000000000005,0,Fever,85,2020-10-29,0.18100000000000002,114.999,"['Dua Lipa', 'Angèle']",2
19651,0.325,2020,0.0978,0.7240000000000001,199758,0.675,1,33gwZOGJWEZ7dRWPqPxBEZ,9.41e-06,2,0.35100000000000003,-5.267,1,Wolves (feat. Post Malone),85,2020-09-04,0.0867,160.048,"['Big Sean', 'Post Malone']",2
19695,0.28,2020,0.233,0.716,165978,0.537,1,39Yp9wwQiSRIDOvrVg7mbk,0.0,0,0.157,-7.648,0,THE SCOTTS,85,2020-04-24,0.0514,129.97899999999998,"['THE SCOTTS', 'Travis Scott', 'Kid Cudi']",3
18608,0.785,2015,0.0115,0.64,216320,0.74,1,6K4t31amVTZDgR3sKmwUJJ,0.00678,4,0.16699999999999998,-4.083,1,The Less I Know The Better,85,2015-07-17,0.0284,116.87899999999999,['Tame Impala'],1
38490,0.307,2020,0.185,0.866,161668,0.563,1,6Juv5N0dNU1imms9c9u1dA,0.0,11,0.0889,-6.9639999999999995,0,Papi Chulo,85,2020-03-13,0.10800000000000001,127.954,"['Octavian', 'Skepta']",2
8406,0.898,1964,0.614,0.589,126267,0.47200000000000003,0,2EjXfH91m7f8HiJN1yQg97,0.0,8,0.505,-8.749,1,Rockin' Around The Christmas Tree,85,1964-10-19,0.0502,67.196,['Brenda Lee'],1
19419,0.6940000000000001,2019,0.183,0.878,158571,0.525,0,1Cv1YLb4q0RzL6pybtaMLo,0.0,5,0.0714,-6.8320000000000025,1,Sunday Best,85,2019-01-06,0.0578,112.022,['Surfaces'],1
19654,0.46399999999999997,2020,0.08,0.7190000000000001,149900,0.607,1,7Dx9Z6Aon1qPS2N0rHSWTe,0.0,8,0.125,-5.1560000000000015,1,just like magic,85,2020-10-30,0.165,128.006,['Ariana Grande'],1
19009,0.6890000000000001,2017,0.847,0.7340000000000001,95467,0.57,1,3GVkPk8mqxz0itaAriG1L7,2.14e-05,7,0.11199999999999999,-7.066,0,Everybody Dies In Their Nightmares,85,2017-08-25,0.133,129.953,['XXXTENTACION'],1
19467,0.397,2019,0.374,0.732,212607,0.46299999999999997,0,5DqdesEfbRyOlSS3Tf6c29,0.0,11,0.19399999999999998,-6.972,0,It's You,85,2019-11-08,0.0287,95.971,['Ali Gatie'],1
75054,0.767,2020,0.125,0.805,184255,0.562,0,3ZG8N7aWw2meb6UrI5ZmnZ,4.96e-06,7,0.14800000000000002,-3.117,0,Relación,85,2020-05-21,0.105,172.09400000000005,['Sech'],1
19230,0.0895,2018,0.72,0.498,179080,0.235,0,4ZLzoOkj0MPWrTLvooIuaa,0.0,1,0.14400000000000002,-16.541,0,Get You The Moon (feat. Snøw),85,2018-10-08,0.188,118.917,"['Kina', 'Snøw']",2
19279,0.32299999999999995,2018,0.371,0.5720000000000001,215733,0.385,0,2VxeLyX666F8uXCJ0dZF8B,0.0,7,0.231,-6.362,1,Shallow,85,2018-10-05,0.0308,95.79899999999999,"['Lady Gaga', 'Bradley Cooper']",2
92362,0.5870000000000001,2020,0.153,0.763,185719,0.6659999999999999,0,3ThrfRAmijYU098H9q9tAs,0.0,7,0.301,-3.3160000000000003,1,Enchule,85,2020-09-18,0.19399999999999998,90.086,['Rauw Alejandro'],1
19455,0.41200000000000003,2019,0.22899999999999998,0.7170000000000001,207320,0.653,1,3e9HZxeyfWwjeyPAMmWSSQ,0.0,1,0.10099999999999999,-5.6339999999999995,1,"thank u, next",85,2019-02-08,0.0658,106.96600000000001,['Ariana Grande'],1
19689,0.8370000000000001,2020,0.12,0.81,154998,0.511,1,6zFMeegAMYQo0mt8rXtrli,0.0,5,0.0832,-6.9239999999999995,0,HOLIDAY,85,2020-11-13,0.16399999999999998,151.947,['Lil Nas X'],1
19783,0.685,2020,0.0103,0.607,295177,0.8290000000000001,1,2DEZmgHKAvm41k4J3R2E9Y,0.0,2,0.107,-4.074,1,Safaera,85,2020-02-28,0.379,96.17200000000001,"['Bad Bunny', 'Jowell & Randy', 'Ñengo Flow']",3
38473,0.595,2020,0.0103,0.7809999999999999,169333,0.67,0,5JqZ3oqF00jkT81foAFvqg,0.0,3,0.0761,-3.912,0,Prisoner (feat. Dua Lipa),85,2020-11-20,0.0452,127.99,"['Miley Cyrus', 'Dua Lipa']",2
18614,0.446,2015,0.612,0.68,179867,0.7290000000000001,1,4DpNNXFMMxQEKl7r0ykkWA,0.0,5,0.22399999999999998,-5.077,1,Play Date,85,2015-08-14,0.0475,123.97,['Melanie Martinez'],1
38461,0.304,2020,0.0946,0.807,227520,0.606,1,2tFwfmceQa1Y6nRPhYbEtC,0.0,3,0.11900000000000001,-8.871,0,CÓMO SE SIENTE - Remix,85,2020-05-09,0.08800000000000001,92.988,"['Jhay Cortez', 'Bad Bunny']",2
19665,0.349,2020,0.207,0.774,162547,0.5539999999999999,1,6wJYhPfqk3KGhHRG76WzOh,0.0,0,0.132,-7.909,1,Blueberry Faygo,84,2020-02-07,0.0383,99.03399999999999,['Lil Mosey'],1
19437,0.38799999999999996,2019,0.136,0.8290000000000001,149547,0.539,1,7xQAfvXzm3AkraOtGPWIZg,1.78e-06,11,0.10300000000000001,-7.359,0,Wow.,84,2019-09-06,0.20800000000000002,99.96,['Post Malone'],1
19647,0.745,2020,0.0614,0.9279999999999999,170233,0.341,1,7o4gBbTM6UBLkOYPw9xMCz,0.0,11,0.162,-10.196,0,Moonwalking in Calabasas (feat. Blueface) - Remix,84,2020-10-30,0.10300000000000001,129.966,"['DDG', 'Blueface']",2
38486,0.586,2020,0.0326,0.7440000000000001,206420,0.868,1,69vlMrzHwATKzupwNcUPyK,0.0,1,0.0822,-4.524,1,La Santa,84,2020-02-28,0.047,93.037,"['Bad Bunny', 'Daddy Yankee']",2
19010,0.401,2017,0.00264,0.732,182707,0.75,1,7GX5flRQZVHRAGd6B4TmDO,0.0,11,0.109,-6.3660000000000005,0,XO Tour Llif3,84,2017-08-25,0.231,155.096,['Lil Uzi Vert'],1
12607,0.8759999999999999,1985,0.018000000000000002,0.573,225280,0.902,0,2WfaOiMkCvy7F5fcp2zZ8L,0.00125,6,0.0928,-7.638,0,Take on Me,84,1985-06-01,0.054000000000000006,84.412,['a-ha'],1
11406,0.423,1979,0.061,0.574,208400,0.9129999999999999,0,2zYzyRzz6pRmhPzyfMEC8s,0.00158,6,0.156,-4.793,0,Highway to Hell,84,1979-07-27,0.133,115.728,['AC/DC'],1
19795,0.41100000000000003,2020,0.45399999999999996,0.746,172245,0.611,0,5dn6QANKbf76pANGjMBida,0.0009220000000000001,0,0.133,-7.034,0,Blueberry Eyes (feat. SUGA of BTS),84,2020-09-15,0.10099999999999999,149.967,"['MAX', 'SUGA']",2
57340,0.679,2020,0.0123,0.7929999999999999,183290,0.7929999999999999,0,3PfIrDoz19wz7qK7tYeu62,0.0,11,0.0951,-4.521,0,Don't Start Now,84,2020-03-27,0.083,123.95,['Dua Lipa'],1
19657,0.225,2020,0.0417,0.706,242181,0.625,1,5dOxHHMOFAbG3VH23t0xNm,0.0,0,0.129,-7.426,1,Righteous,84,2020-07-10,0.0314,142.94799999999995,['Juice WRLD'],1
18816,0.6609999999999999,2016,0.414,0.748,244960,0.524,0,7BKLCZ1jbUBVqRi2FVlTVw,0.0,8,0.111,-5.599,1,Closer,84,2016-07-29,0.0338,95.01,"['The Chainsmokers', 'Halsey']",2
19653,0.5329999999999999,2020,0.149,0.7829999999999999,163798,0.479,1,3JKgcAa7r07ocVWcV8bS0H,0.0,7,0.10099999999999999,-10.645999999999999,1,21,84,2020-05-15,0.541,176.02700000000004,['Polo G'],1
18425,0.591,2014,0.474,0.7809999999999999,281560,0.445,0,34gCuhDGsG4bRPIf9bb02f,0.0,2,0.184,-6.061,1,Thinking out Loud,84,2014-06-21,0.0295,78.998,['Ed Sheeran'],1
19794,0.57,2020,0.00782,0.787,202313,0.669,0,2FVpOsjT1iquZ3SpCjZ9Ne,0.0,5,0.12300000000000001,-4.333,0,Telepathy,84,2020-11-20,0.0428,104.994,['BTS'],1
19468,0.361,2019,0.946,0.736,220492,0.308,0,4Of7rzpRpV1mWRbhp5rAqG,0.0,4,0.18600000000000005,-7.83,1,Bruises,84,2019-05-17,0.0677,111.20200000000001,['Lewis Capaldi'],1
38598,0.62,2020,0.0684,0.72,187436,0.706,0,3tNE4i6TBqMdyTZxHDAn9B,0.0,1,0.166,-4.718999999999999,1,Sweet but Psycho,84,2020-09-18,0.0473,133.002,['Ava Max'],1
18407,0.46299999999999997,2014,0.301,0.6920000000000001,292987,0.521,1,62vpWI1CHwFy7tMIcSStl8,0.0,10,0.0565,-8.465,0,No Role Modelz,84,2014-12-09,0.33,100.45,['J. Cole'],1
19008,0.32899999999999996,2017,0.0172,0.797,146520,0.5329999999999999,1,7AQim7LbvFVZJE3O8TYgf2,0.000152,0,0.10300000000000001,-9.74,0,Fuck Love (feat. Trippie Redd),84,2017-08-25,0.0412,131.036,"['XXXTENTACION', 'Trippie Redd']",2
19656,0.647,2020,0.29100000000000004,0.701,160212,0.65,1,0ada5XsQGLPUVbmTCkAP49,0.0,6,0.11199999999999999,-6.313,1,Hate The Other Side (with Marshmello & The Kid Laroi),84,2020-07-10,0.10400000000000001,90.00299999999999,"['Juice WRLD', 'Marshmello', 'The Kid LAROI', 'Polo G']",4
38365,0.637,2019,0.259,0.728,227234,0.542,1,1cVlW9WQiGlFdWUXFdFZGh,0.0,0,0.136,-5.195,1,Pa' Olvidarme De Ella,84,2019-09-06,0.0514,90.016,"['Piso 21', 'Christian Nodal']",2
38451,0.0978,2020,0.556,0.488,206459,0.34299999999999997,0,4l0Mvzj72xxOpRrp6h8nHi,0.0,4,0.21,-8.985,1,Lose You To Love Me,84,2020-01-10,0.0436,102.819,['Selena Gomez'],1
19668,0.826,2020,0.017,0.9229999999999999,139741,0.604,1,1jaTQ3nqY3oAAYyCTbIvnM,0.0,11,0.272,-6.671,0,WHATS POPPIN,84,2020-03-13,0.245,145.062,['Jack Harlow'],1
19476,0.518,2019,0.731,0.602,194853,0.377,0,3H3r2nKWa3Yk5gt8xgmsEt,0.0,11,0.0808,-6.212999999999999,1,This City,84,2019-12-11,0.0446,73.877,['Sam Fischer'],1
140852,0.198,2020,0.0219,0.677,190488,0.7659999999999999,0,51Of5p3lKZeOg6itfs4og4,6.81e-06,6,0.129,-6.896,1,Lovefool,84,2020-05-08,0.0568,123.06200000000001,['twocolors'],1
19554,0.7979999999999999,2019,0.0923,0.645,229773,0.862,0,5KawlOMHjWeUjQtnuRs22c,0.0,11,0.192,-4.757,0,Boy With Luv (feat. Halsey),84,2019-04-12,0.0965,119.991,"['BTS', 'Halsey']",2
38445,0.8240000000000001,2020,0.402,0.9,170972,0.603,0,41wtwzCZkXwpnakmwJ239F,4.81e-06,2,0.134,-5.313,1,Si Veo a Tu Mamá,84,2020-02-28,0.0646,129.928,['Bad Bunny'],1
108681,0.6779999999999999,2020,0.237,0.8240000000000001,197721,0.631,0,50ZC4PM7hywH27RcCfViau,0.00011599999999999999,0,0.0531,-2.7910000000000004,1,Elegí (feat. Dímelo Flow),84,2020-03-26,0.0809,171.965,"['Rauw Alejandro', 'Dalex', 'Lenny Tavárez', 'Dímelo Flow']",4
38514,0.575,2020,0.127,0.7070000000000001,134240,0.955,0,78qd8dvwea0Gosb6Fe6j3k,0.0,10,0.20199999999999999,-4.593,0,Boss Bitch,84,2020-01-23,0.222,125.98899999999999,['Doja Cat'],1
19671,0.0916,2020,0.0703,0.552,208457,0.599,0,14gkWVFMwdxBMyqBw1wmIg,0.0,1,0.0986,-5.75,0,safety net (feat. Ty Dolla $ign),84,2020-10-30,0.0404,161.884,"['Ariana Grande', 'Ty Dolla $ign']",2
19416,0.425,2019,0.0687,0.474,189323,0.631,1,6Gg1gjgKi2AK4e0qzsR7sd,0.0,5,0.132,-5.8839999999999995,0,Bandit (with YoungBoy Never Broke Again),84,2019-10-04,0.34299999999999997,180.051,"['Juice WRLD', 'YoungBoy Never Broke Again']",2
16006,0.1,2002,0.0622,0.5479999999999999,297787,0.847,1,4xkOaSrkexMciUUogZKVTS,0.0,1,0.0816,-3.237,1,'Till I Collapse,84,2002-05-26,0.18600000000000005,171.447,"['Eminem', 'Nate Dogg']",2
57285,0.485,2020,0.192,0.7759999999999999,129371,0.509,0,4w47S36wQGBhGg073q3nt7,1.49e-06,0,0.115,-6.266,0,TKN (feat. Travis Scott),84,2020-05-28,0.467,94.634,"['ROSALÍA', 'Travis Scott']",2
19478,0.429,2019,0.152,0.754,242573,0.6459999999999999,0,0fea68AdmYNygeTGI4RC18,1.85e-05,7,0.10800000000000001,-5.795,1,LA CANCIÓN,84,2019-06-28,0.317,176.08900000000003,"['J Balvin', 'Bad Bunny']",2
38422,0.8370000000000001,2020,0.321,0.8340000000000001,247059,0.45399999999999996,1,127QTOFJsJQp5LbJbu3A1y,6.15e-06,1,0.114,-9.75,0,Toosie Slide,84,2020-04-03,0.201,81.618,['Drake'],1
19703,0.0397,2020,0.629,0.735,220488,0.449,1,4wVOKKEHUJxHCFFNUWDn0B,0.0,10,0.113,-7.5070000000000014,1,Chicago Freestyle (feat. Giveon),84,2020-05-01,0.34700000000000003,122.947,"['Drake', 'Giveon']",2
16009,0.213,2002,0.731,0.557,309600,0.442,0,75JFxkI2RXiU7L9VXzMkle,1.4599999999999999e-05,5,0.11,-7.224,1,The Scientist,84,2002-08-08,0.0243,146.27700000000004,['Coldplay'],1
